web-scraper-order,web-scraper-start-url,address,monthly_rent,unit_type,link-href,images-src
1680719560-2470,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Revival Lofts | 159 Ralph McGill Blvd NE, Atlanta, GA","$1,275+ Studio","$1,575+ 1 bd",https://www.zillow.com/b/revival-lofts-atlanta-ga-9PtyzD/,https://photos.zillowstatic.com/fp/3ffa93ebcece3877fbfab1c065b0ef21-cc_ft_960.jpg
1680719560-2471,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Revival Lofts | 159 Ralph McGill Blvd NE, Atlanta, GA","$1,275+ Studio","$1,575+ 1 bd",https://www.zillow.com/b/revival-lofts-atlanta-ga-9PtyzD/,https://photos.zillowstatic.com/fp/ee2c8e6205ed7fcdf98a0e74d33434aa-cc_ft_960.jpg
1680719560-2472,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Revival Lofts | 159 Ralph McGill Blvd NE, Atlanta, GA","$1,275+ Studio","$1,575+ 1 bd",https://www.zillow.com/b/revival-lofts-atlanta-ga-9PtyzD/,https://photos.zillowstatic.com/fp/8efcebf5b0cb08a08b3b12c532b93da4-cc_ft_960.jpg
1680719560-2473,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Revival Lofts | 159 Ralph McGill Blvd NE, Atlanta, GA","$1,275+ Studio","$1,575+ 1 bd",https://www.zillow.com/b/revival-lofts-atlanta-ga-9PtyzD/,https://photos.zillowstatic.com/fp/b6fdeaa0c069dd5a5034687283d5628f-cc_ft_960.jpg
1680719560-2474,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Revival Lofts | 159 Ralph McGill Blvd NE, Atlanta, GA","$1,275+ Studio","$1,575+ 1 bd",https://www.zillow.com/b/revival-lofts-atlanta-ga-9PtyzD/,https://photos.zillowstatic.com/fp/f9b53fb21aee72402784fd52f04ba4db-cc_ft_960.jpg
1680719563-2475,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Heinz 950 North Shore | 950 Progress St, Pittsburgh, PA","$1,245+ 1 bd","$2,009+ 2 bds",https://www.zillow.com/b/heinz-950-north-shore-pittsburgh-pa-98Nk6B/,https://photos.zillowstatic.com/fp/4b7a058006fb3def0cc01cc254842a75-cc_ft_960.jpg
1680719563-2476,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Heinz 950 North Shore | 950 Progress St, Pittsburgh, PA","$1,245+ 1 bd","$2,009+ 2 bds",https://www.zillow.com/b/heinz-950-north-shore-pittsburgh-pa-98Nk6B/,https://photos.zillowstatic.com/fp/3232a8f41b4a2d3a9fbdfa2a61908861-cc_ft_960.jpg
1680719563-2477,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Heinz 950 North Shore | 950 Progress St, Pittsburgh, PA","$1,245+ 1 bd","$2,009+ 2 bds",https://www.zillow.com/b/heinz-950-north-shore-pittsburgh-pa-98Nk6B/,https://photos.zillowstatic.com/fp/a9d614759ee128ecc2cab16a016d163b-cc_ft_960.jpg
1680719563-2478,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Heinz 950 North Shore | 950 Progress St, Pittsburgh, PA","$1,245+ 1 bd","$2,009+ 2 bds",https://www.zillow.com/b/heinz-950-north-shore-pittsburgh-pa-98Nk6B/,https://photos.zillowstatic.com/fp/c3625dfffa3135c2936e5444451f3831-cc_ft_960.jpg
1680719563-2479,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Heinz 950 North Shore | 950 Progress St, Pittsburgh, PA","$1,245+ 1 bd","$2,009+ 2 bds",https://www.zillow.com/b/heinz-950-north-shore-pittsburgh-pa-98Nk6B/,https://photos.zillowstatic.com/fp/f0c54947dfe724043130f8b72a01df36-cc_ft_960.jpg
1680719568-2482,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"The Enclave | 2145 Bolton Rd NW, Atlanta, GA","$1,295+ 1 bd","$1,425+ 2 bds",https://www.zillow.com/b/the-enclave-atlanta-ga-5jFckX/,https://photos.zillowstatic.com/fp/dad4881d985614e2223448f2f746fa08-cc_ft_960.jpg
1680719568-2483,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"The Enclave | 2145 Bolton Rd NW, Atlanta, GA","$1,295+ 1 bd","$1,425+ 2 bds",https://www.zillow.com/b/the-enclave-atlanta-ga-5jFckX/,https://photos.zillowstatic.com/fp/7c9ce69c14dd4790997abaf78b995f8c-cc_ft_960.jpg
1680719568-2484,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"The Enclave | 2145 Bolton Rd NW, Atlanta, GA","$1,295+ 1 bd","$1,425+ 2 bds",https://www.zillow.com/b/the-enclave-atlanta-ga-5jFckX/,https://photos.zillowstatic.com/fp/f969126b075f8565d2b602784bad1b30-cc_ft_960.jpg
1680719568-2485,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"The Enclave | 2145 Bolton Rd NW, Atlanta, GA","$1,295+ 1 bd","$1,425+ 2 bds",https://www.zillow.com/b/the-enclave-atlanta-ga-5jFckX/,https://photos.zillowstatic.com/fp/cca830aaa42f32ac192a70d3a004f5d8-cc_ft_960.jpg
1680719568-2486,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"The Enclave | 2145 Bolton Rd NW, Atlanta, GA","$1,295+ 1 bd","$1,425+ 2 bds",https://www.zillow.com/b/the-enclave-atlanta-ga-5jFckX/,https://photos.zillowstatic.com/fp/d6308647988122a2e7b61448ead8d7f0-cc_ft_960.jpg
1680719571-2487,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Elle of Buckhead | 235 Pharr Rd NE, Atlanta, GA","$1,625+ Studio","$1,646+ 1 bd$2,227+ 2 bds",https://www.zillow.com/b/elle-of-buckhead-atlanta-ga-5Xhtb9/,https://photos.zillowstatic.com/fp/8b8492f89cb114f2b0af559fd41fec42-cc_ft_960.jpg
1680719571-2488,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Elle of Buckhead | 235 Pharr Rd NE, Atlanta, GA","$1,625+ Studio","$1,646+ 1 bd$2,227+ 2 bds",https://www.zillow.com/b/elle-of-buckhead-atlanta-ga-5Xhtb9/,https://photos.zillowstatic.com/fp/8f405fa7225aea27d928ddcd47e895a8-cc_ft_960.jpg
